"date","NumNews","NNTA","NNTA_size","NNTA_cent","NBER"
"一月 1996",0.513687274291823,NA,NA,NA,0
"二月 1996",0.184983576594495,-0.334934366281028,-0.129028179488416,-0.356682351847402,0
"三月 1996",0.162490252035524,0.0569896290457544,0.428572901244451,-0.345928461643353,0
"四月 1996",0.986423955343703,-0.123918488508864,0.0745190426022383,-0.254221458822705,0
"五月 1996",-0.384959607403949,-0.510142870240747,-0.307349179086944,-0.432442820501148,0
"六月 1996",-0.784430158959901,-0.50338653799195,-0.412957011831573,-0.317037182404735,0
"七月 1996",-0.0385579534914584,0.261141958417337,0.50933371515092,-0.130634447036596,0
"八月 1996",-0.366636544853691,-0.602602391019675,-0.598953609052443,-0.274920071860962,0
"九月 1996",-0.175149886473126,0.395346397457408,0.604536433793251,-0.0312184106148817,0
"十月 1996",0.173744456344183,-0.0462320542480461,0.141461624762712,-0.208505791901785,0
"十一月 1996",5.16248147905726e-05,-0.427710343823218,-0.528948431585668,-0.091302696009559,0
"十二月 1996",0.00703512267027083,1.50477784964561,1.17992274475711,1.00225538467523,0
"一月 1997",0.790654861401302,-0.253814618352224,-0.215817826353195,-0.152255580115991,0
"二月 1997",0.178559790299451,-0.104677794268006,0.118157459849676,-0.269957669656497,0
"三月 1997",0.0321965140019978,0.324576063767483,0.774812387887788,-0.304123117802211,0
"四月 1997",0.0555684281376204,-0.953648118026496,-1.06107019315672,-0.32187817149513,0
"五月 1997",-0.749414558345415,-0.581029612691775,-0.433722267703401,-0.408867297040083,0
"六月 1997",-0.313925764739511,0.553366941380399,0.595527132196115,0.206946958790511,0
"七月 1997",-0.105804307830281,-0.0123521387732118,-0.261554349906426,0.24364169450087,0
"八月 1997",-1.11139779774385,-0.0152441524864402,0.135235183582376,-0.157341739819548,0
"九月 1997",-0.397095878171414,-0.663490010248342,-0.578686867545248,-0.38348398697773,0
"十月 1997",-0.0608483697351061,2.53503888014499,0.47243918268609,3.20378877535825,0
"十一月 1997",-0.991275760086818,-0.0921598579774459,-0.270478780842527,0.136831660413863,0
"十二月 1997",-0.919909211773987,0.429896310664433,0.829526260757057,-0.206105117711585,0
"一月 1998",-0.46585327719188,-0.22600915972175,0.0185011443613742,-0.346252011715205,0
"二月 1998",-0.886424740473535,-0.750826536018498,-0.817191524285946,-0.271631816835717,0
"三月 1998",-0.312550100754656,0.697578585086277,0.626930776558832,0.384674180474613,0
"四月 1998",-0.0539960238371482,1.41464014482116,-0.018493745125939,2.0699572124894,0
"五月 1998",-0.699473131701517,-0.221798102566216,-0.148943368937438,-0.172700765233978,0
"六月 1998",-0.87969452406254,-0.170303798892736,-0.168352491752469,-0.078616338490809,0
"七月 1998",-0.699037806524048,-0.173148717364144,0.0344508415686364,-0.28554527671086,0
"八月 1998",-1.54436428217257,-0.262532763434111,0.0349498228499312,-0.415665989532124,0
"九月 1998",-1.17119985883683,-0.819863304375224,-0.925975970617513,-0.262962165568559,0
"十月 1998",-0.967528558395286,0.0749488855327729,0.22118768783299,-0.112499339666872,0
"十一月 1998",-0.90327783882533,-1.06627529089342,-1.24728985805618,-0.298986637367844,0
"十二月 1998",-1.37278875016677,1.14231861306748,1.94288798024668,-0.286336021519763,0
